ID,Review_Title,Review,Rating
622,Mind-blowing purchase,It's a very good coolerQuality I'd good Water capacity is very good but it will be finished in fee hours nly..It can make a big room coolOnly drawback is short power cord and it's a bit noisy even in low speed Over all its a very good product,1
623,Excellent,product really great . I am totally sctified this product .really good camera for beggner .but flash button was missing that is not good .and capture is 18 mp wasn't good I was hopeed it will be 24 mp . it is also missing .n everything is good .,1
624,Wonderful,good,1
625,"This is beyond my expectations.
","More than what I expected. I always brought high end earphones and lately understood that high-end earphones are not worth the price.Hence I went for this budget one (1100 rs).Its really awesome .It‚Äôs quality is equal to the high end earphones I had.Never expected such a excellent sound output.There is a good balance between Bass and Treble.Lightweight and raging red colour addsup to the euphoria it creates. Unmatchable sound quality for this price and comfortable wear.
",1
626,"Not recommended
","Bluetooth is very very poor
",0
627,"A decent piece
","What I liked:Battery life - 7 to 8 hours of continuous music (9/10)Music quality - good (7/10)Range- 8¬±4 m
",1
628,Hated it!,Poor,0
630,Mind-blowing purchase,Nice product,1
631,"It's perfect to running
","Like
",1
632,Really Nice,You need to create a space with 32in of breath to fit this chimney.,1
633,Moderate,very poor quality,0
634,Simply awesome,Good,1
635,Wonderful,"Very good chimney.delivery was on time but the installation has not done by Flipkart because the installation pincode did not meet the criteria of Flipkart.overall the chimney is working good.One thing that i want to share about the weak point of this product is that it has little bit more noise when we run it on high speed,otherwise product is very good",1
636,Nice product,Good productüëç,1
637,"Loving it
","I really like this product.... Superb quality
",1
638,"Mic problem
","Mic problem
",1
639,"Wrong product received
","Received earphones instead of Bluetooth headset, even the box is crumbled. Requesting for replacement.
",0
640,Value-for-money,Very good product I like it,1
641,Worth every penny,The product is good . I like its comfortable ness . And I am sleeping in this ü•∞,1
642,Excellent,It is good,1
643,Classy product,Beautiful,1
644,Just wow!,Superb,1
645,Delightful,Good,1
647,Worth the money,good product,1
648,Wonderful,Good,1
649,Value-for-money,Good product,1
650,Simply awesome,Simply super,1
651,Wonderful,Best product,1
652,Classy product,Good Product,1
653,Best in the market!,Super,1
654,Perfect product!,Worth It,1
655,"Not durable, average sound quality
","Sound quality is not so good and not so bad, I'd say average. Bass is good but not so strong with treble. But the main problem is the durability. In 3 months, battery started draining in an just an hour long usage and also phone calls stopped working. This is the second time I'm having a terrible experience with BOAT earphones, earlier with a different model. I'm really starting to think if they're worth it because of this durability concerns.
",0
656,Wonderful,The cooling and design js awesome. Only drawback is the plastic quality which is too cheap.,1
657,Mind-blowing purchase,"Nice product, easy to handle.",1
658,Nice product,Good product,1
659,Terrific,Good,1
660,Wonderful,Good product. Convenient  for cleaning ceiling fans.,1
661,"Go for it
","As always boat products are really awesome for this price sound quality and design was really fantastic.
",1
662,Classy product,Good,1
663,Fabulous!,Super value for money. Amazing deal. Highly recommended.,1
664,Terrific purchase,good product,1
665,Delightful,Good Product,1
666,Mind-blowing purchase,Very good,1
667,Just wow!,Awesome,1
668,"Good one
","Good one most important the service in warranty period is good but late ...bi have 3 and all are working well
",1
669,Wonderful,Firstly its value for moneySecondly It's the best camera to kick start the photography as an amateurLastly Thanks to Canon and Flipkart for on time delivery.Thank You So much,1
670,Wonderful,Good product,1
671,Classy product,Osm,1
672,Expected a better product,Still not attended by Crompton for demo n installation,0
673,Must buy!,Nice product deliver in time,1
674,Perfect product!,Very niceSuperb qualityThank you so much Flipkart,1
675,Terrific purchase,The best,1
676,Mind-blowing purchase,Good product ???ç???ç,1
677,Pretty good,Nice product,1
678,Highly recommended,Nice,1
679,Wonderful,It's pure cotton and the price I paid for this worth,1
680,"A very fine and convenient budget earphone!
","Very fine audio quality. Using it for months, no issues. Worth the money.
",1
681,Good choice,Product is good as i expect ‚úåÔ∏è,1
682,Highly recommended,Nice,1
683,Best in the market!,very good,1
684,Just wow!,Best product,1
685,"Bluetooth headset
","Nice product...
",1
686,Nan,Nice product,1
687,Wonderful,Good,1
688,Mind-blowing purchase,Good,1
689,Wonderful,Nice,1
690,"Worthless product
","Techinical problems araised. battery life low.. waste of money
",0
693,Classy product,Best product,1
694,Value-for-money,Nice,1
695,Nice product,Nice loved it,1
696,"Pure gem
","awesome sound quality. As always JBL beats in the music race. If u r bass lover then surely try this
",1
697,Good choice,Good product But the instructions process is late by the Hindware company.,1
698,"voice quality is very bad. It is breaking too much
","Never buy this product ....... I raised a request to replace the product. The worst delivery ever I have seen. they returned the itom without my consent.
",0
699,Brilliant,Very Nice product,1
700,Great product,nice product,1
701,"Plugged in to Nirvana
","Really satisfied....
",1
702,Super!,Good,1
703,"Super sound but still not so good for those who ...
","Super sound but still not so good for those who are looking for bass like beast sound, It has more treble sound than bass.
",1
704,Don't waste your money,Very bad quality,0
705,Super!,I am happy,1
706,Perfect product!,Nice quality,1
707,Classy product,Worthy product,1
708,Worthless,Worst product,0
709,Nice product,Good,1
710,"Nice & comfortable
","Good product
",1
711,"Perfect for me
","Comfortable on dar and good sound quality
",1
712,Wonderful,Good,1
713,Worth the money,Good one,1
714,Very Good,Gud quality,1
715,"useless product
","mike weight is heavy and delicated
",0
716,Terrific purchase,Product is very good,1
717,"Top quality , Little bit  Expensive
","Yeah ! It has high quality sound . But the price is little bit high . I like sennheiser that's why i bought this for 1400 While you can go for one more piston for same quality sound and a affordable price of nearly 1k . Even if you buy this , It will be a good experience .
",1
718,Wonderful,It's very good quality product....I like it very much....you can go for this...,1
719,Fabulous!,Supar,1
720,"Defective product received
","The device that I had received is not good at connecting to the already paid devices... Must be a defective piece, otherwise it works fine
",0
721,Just wow!,Good,1
723,Good quality product,Ok,1
724,"pretty darn good !
","I was really skeptical when buying these as I have never used sennheisers before , was really torn between these and Sony xb30 series but decided to go for these as the Sony ones felt a bit uncomfortable and too bass heavy .First of all build quality is pretty good .9/10Excellent noise cancelation was able to hear to everything clearly even while driving at 100km/h on my bike . 10/10Sound is very well balanced ,decent bass ,decent treble got almost everything I expected from thesePeople who listen to edm  will love these ,heavy metal listeners maybe a bit disappointed.All in all these headphones are great and 2 years warranty is the cherry on the top.
",1
725,Brilliant,Ok good,1
726,Mind-blowing purchase,Good,1
727,Nice product,Great product,1
728,Mind-blowing purchase,good,1
729,Very Good,Nice,1
730,Highly recommended,Good quality product,1
731,Don't waste your money,totely faltu item.. please dont bye it ..waste of money...,0
732,Highly recommended,Nixe,1
733,Brilliant,It's good,1
734,Best in the market!,Osm product,1
735,Excellent,Help full,1
736,"good buy at 1500
","all good except for the comfort
",1
737,"Good
","Nice product
",1
738,Worth the money,Very nice quality of bedsheet,1
739,"Good
","Good
",1
740,Value-for-money,Excellent,1
741,Simply awesome,Super,1
742,Highly recommended,Nice,1
744,Terrific purchase,Good product,1
746,Terrific,awesome,1
747,Fabulous!,Nice,1
748,Classy product,Worth,1
749,Delightful,Working fine,1
751,Nan,Value for money.,1
753,Highly recommended,Good,1
754,Simply awesome,Good product,1
755,"The Best in class
","Awesome product, worth the money paid.All thought warranty is for 2 years, makes too much sense from the company side.Handy product, keep up the good work Sennheiser and Amazon.
",1
756,"Worth the price
","The product is highly light weight, suitable for joggers & gymnasium freaks. Also since it is Sweat proof & water proof makes it highly compatible with the above mentioned users. The bass is terrific. The noise cancellation is up to the mark. Supports Google Assistant with a one second press of the power key.Got it for 1499 just a little over 24 hours of order.'v'
",1
757,Absolute rubbish!,Too bad,0
758,Terrific purchase,Very good,1
759,Best in the market!,Just Wow,1
760,Best in the market!,Good product üëçüëç,1
761,Value-for-money,Beautiful,1
762,Unsatisfactory,Not good,0
763,Fabulous!,Superb,1
764,Excellent,Rake shelfs are good and durable but wrapping zips are not best quality. velcro option could be better for this product,1
765,"Not as good as expected
","Not as aspected ! Range is not good. Microphone is very bad. Speaker is good.
",0
766,Super!,Very nice,1
767,Perfect product!,Superb,1
768,Best in the market!,Nice one,1
769,Wonderful,Good product,1
771,Wonderful,Too good,1
772,Best in the market!,Good,1
773,Good quality product,Good product,1
774,Pretty good,Not bad,1
775,Very poor,"Worsted... not connected to any flash light and usb ,hdmi .. . kindly resolve",0
776,Hated it!,Not worth,0
777,Brilliant,Excellent product,1
779,Mind-blowing purchase,Good looking product,1
780,Absolute rubbish!,Unusual purchase as mop rod is too small. Users have to move down to use this.,0
781,Classy product,Very nice,1
782,"Good but not the best at this price point
","The vocals are preety clear but the bass is not up to expectations
",1
783,"Just wow!
","I never expected a wireless earphone to be this durable. Hats off JBL for this awesome product :)
",1
784,Hated it!,Waist,0
785,Best in the market!,Very nice,1
786,Brilliant,Good,1
787,Just wow!,Best product,1
788,Fabulous!,Good one,1
789,Simply awesome,Superb,1
791,Good quality product,Nice,1
792,Perfect product!,Good ‚ò∫Ô∏è,1
793,"Osm earphone under 1000
","Sound osmConnectivity goodBass thumping effects nice i love it
",1
794,Highly recommended,Worth buy for my baby.Material is not that good but not bad also. Length is good. Enough space for storage. Overall good product.You can give it a try.And happy with Flipkart services as always.,1
795,Really Nice,Good,1
797,Excellent,Super,1
798,"Awesome product for this price
","This product has greater value for money. Good sound quality greater bass. Noise cancelation is also good. I never think the product is going to performs in such a manner
",1
